iter	Recall	Logloss
880	0.9688363541	0.04619179453
881	0.9688622799	0.04618114302
882	0.9688613702	0.04615544848
883	0.9688654637	0.04615162182
884	0.9688654637	0.04614494471
885	0.9688640992	0.04613875427
886	0.9688295316	0.04611623171
887	0.9688322606	0.04610755582
888	0.968828167	0.04609789792
889	0.9688222542	0.0460897869
890	0.9688258929	0.04608350955
891	0.9688531831	0.04607695411
892	0.9688522734	0.04606182417
893	0.9688531831	0.04604868142
894	0.9688527283	0.04604395965
895	0.9688495444	0.04603221026
896	0.9688509089	0.04602550709
897	0.9688540928	0.0460207129
898	0.9688545476	0.04601275541
899	0.9688495444	0.04600814372
900	0.9688477251	0.04599604961
901	0.9688440864	0.04598589925
902	0.9688436315	0.04597589663
903	0.9688399928	0.04597080986
904	0.9688340799	0.04595720653
905	0.9688404477	0.04594635804
906	0.9688945733	0.04593771691
907	0.9688877508	0.04592867313
908	0.9688886604	0.04592292589
909	0.9689186797	0.04591469031
910	0.9689282313	0.04590412861
911	0.9689214087	0.04589796424
912	0.96891777	0.04588799638
913	0.96891777	0.0458806588
914	0.9689405119	0.04587604711
915	0.9689309603	0.04586489736
916	0.968973715	0.0458542951
917	0.968987815	0.0458383975
918	0.9689950924	0.045833079
919	0.9689928182	0.04582869325
920	0.9689896344	0.04582533877
921	0.9689869053	0.04579493404
922	0.9689887247	0.0457905454
923	0.9689937279	0.04578649858
924	0.9689869053	0.04578033131
925	0.9689914537	0.04577660893
926	0.9689832666	0.04576030289
927	0.9689819021	0.04575464835
928	0.9689864505	0.04574800311
929	0.9690137407	0.04573974436
930	0.9690201085	0.04573398264
931	0.9690201085	0.04572831941
932	0.9690287504	0.0457207443
933	0.9690282955	0.04571593273
934	0.9690201085	0.04570998272
935	0.9690278407	0.04568859281
936	0.9690360278	0.04568244871
937	0.9690364826	0.04567184646
938	0.9690373923	0.04566020135
939	0.9690369375	0.04565091134
940	0.9690332988	0.04561632364
941	0.9690583148	0.04559490187
942	0.9690473987	0.04558619411
943	0.9690715051	0.04558161139
944	0.9690705954	0.04557603796
945	0.9690787825	0.04556765175
946	0.9690869696	0.04556127881
947	0.9690815115	0.04554884867
948	0.9691065276	0.04554500463
949	0.9690846954	0.04554041032
950	0.9690874244	0.04553479923
951	0.9690928825	0.04551153799
952	0.969096976	0.04549895722
953	0.9691197179	0.04549501759
954	0.9691088018	0.04549097656
955	0.9691047082	0.04548201679
956	0.9691101663	0.04547620292
957	0.9691069824	0.04547172159
958	0.9691060728	0.04546252427
959	0.9691028889	0.04545334434
960	0.969116534	0.04544140087
961	0.9691206276	0.04543331302
962	0.9691197179	0.04542680683
963	0.9691492823	0.04541765876
964	0.9691456436	0.04541205347
965	0.9691483726	0.04540342972
966	0.9691706597	0.04538912536
967	0.9691779371	0.0453850293
968	0.9691683855	0.04537167509
969	0.9691783919	0.04536779918
970	0.9692029531	0.04536374367
971	0.9691993144	0.04535328625
972	0.9692184176	0.04533936717
973	0.9692657207	0.04533065072
974	0.9692602627	0.04532130856
975	0.969278911	0.0453133337
976	0.9692752723	0.04530922315
977	0.9692748175	0.04530500542
978	0.9692775465	0.04530161038
979	0.9692820949	0.04529634401
980	0.9692811852	0.04529074741
981	0.969284369	0.04528581707
982	0.9692825497	0.04528221636
983	0.9692839142	0.0452783868
984	0.9692830045	0.04527610992
985	0.9692911916	0.04527064367
986	0.969301198	0.04525692736
987	0.9692980142	0.04524229277
988	0.9693130238	0.04522734822
989	0.9693298528	0.04522478746
990	0.9693448624	0.04521684156
991	0.9693553237	0.04520783254
992	0.9693580527	0.04520019659
993	0.9693589624	0.04519596728
994	0.9693716978	0.04519344996
995	0.9693707882	0.04518513617
996	0.9693566882	0.04517341575
997	0.9693653301	0.0451661448
998	0.9693607817	0.0451533236
999	0.9693703333	0.04514955198
